,subject,fold,1,2,3,4,5,6,7,8,9,10
568,A157:R_2S7zh1YCdNMj6yh,4,2.8127,0.16109,0.19692,0.051164,0.34197,0.69438,1.0406,1.0569,4.0483,9.9308
569,A157:R_2S7zh1YCdNMj6yh,5,2.8973,0.010611,0.43888,0.050006,0.8458,0.64733,0.75247,0.99404,3.7506,9.9996
570,A160:R_2BhfLUXYvGnrPGY,1,1.4226,0.11034,0.40259,0.050537,0.90686,1.6577,0.62378,-0.16602,5.3345,9.9475
571,A160:R_2BhfLUXYvGnrPGY,2,0.11784,0.07883,0.38814,0.053353,0.77874,1.2537,0.87947,0.35342,4.7869,9.9878
572,A160:R_2BhfLUXYvGnrPGY,3,0.41769,0.040931,0.26228,0.054751,0.90893,1.2965,0.61032,0.28173,3.8221,9.9721
573,A160:R_2BhfLUXYvGnrPGY,4,0.82594,0.027534,0.3901,0.05,0.81213,1.3366,0.90248,0.35713,4.9072,10
574,A160:R_2BhfLUXYvGnrPGY,5,1.6768,0.035496,0.33793,0.053909,1.1333,1.5905,0.73399,-0.13859,4.6451,9.5315
575,A162:R_W6S2JhASxlVGYrn,1,5.2208,0.001016,0.28454,0.050278,0.6815,0.84763,0.77161,1.9324,4.0217,9.9968
576,A162:R_W6S2JhASxlVGYrn,2,3.9596,0.001,0.24931,0.050004,0.51829,0.78169,0.81056,1.0015,3.6708,10
577,A162:R_W6S2JhASxlVGYrn,3,5.9068,0.001,0.32943,0.050787,0.41195,0.68913,1.5327,1.5431,4.9483,9.5093
578,A162:R_W6S2JhASxlVGYrn,4,2.0109,0.0088553,0.40222,0.066119,0.45918,0.96032,0.85899,1.6557,4.6378,9.7735
579,A162:R_W6S2JhASxlVGYrn,5,7.5953,0.0010092,0.27672,0.063914,0.25006,0.66654,1.4476,2.0088,5.5415,9.9188
580,A206:R_20NeIyNUzFyrwec,1,0.98519,0.0010055,0.18043,0.05048,0.59924,0.22961,1.7199,0.65964,5.0424,10
581,A206:R_20NeIyNUzFyrwec,2,0.92944,0.0049898,0.23969,0.054524,0.8824,0.20257,1.2888,0.53795,3.9093,9.9344
582,A206:R_20NeIyNUzFyrwec,3,0.44955,0.02327,0.11798,0.050005,0.74442,0.36298,1.1599,0.064777,3.506,9.9569
583,A206:R_20NeIyNUzFyrwec,4,0.96141,0.0044132,0.1351,0.051127,0.56745,-0.061129,1.4379,0.62145,4.7587,9.9965
584,A206:R_20NeIyNUzFyrwec,5,0.81958,0.0011241,0.14594,0.057072,0.49564,0.27645,1.6929,0.41381,5.9591,9.8402
585,A217:R_2OJ7PZqh9U4UvDS,1,3.8366,0.007814,0.49453,0.050979,0.86139,0.97657,0.8715,0.28179,4.3847,9.7356
586,A217:R_2OJ7PZqh9U4UvDS,2,7.3094,0.0019709,0.63153,0.05,0.30214,0.94219,1.5579,1.2564,4.3684,7.3785
587,A217:R_2OJ7PZqh9U4UvDS,3,8.7098,0.0010001,0.59344,0.050004,0.96211,0.66133,0.62088,0.05224,5.0517,9.975
588,A217:R_2OJ7PZqh9U4UvDS,4,2.508,0.0091656,0.45237,0.074541,0.70942,0.85159,0.588,0.49755,4.6074,10
589,A217:R_2OJ7PZqh9U4UvDS,5,7.7856,0.001536,0.38652,0.05,0.71101,0.97333,0.75225,0.060574,5.2534,5.9679
590,A259:R_2qDxofDzXoJdsd5,1,0.78929,0.0010008,0.1585,0.05,0.69621,1.0311,1.067,0.43412,4.5379,10
591,A259:R_2qDxofDzXoJdsd5,2,0.6447,0.016481,0.25898,0.050058,0.81335,1.2121,1.585,1.3715,4.5434,9.9782
592,A259:R_2qDxofDzXoJdsd5,3,1.4608,0.0010586,0.38101,0.05,0.88882,1.1905,0.98142,0.50654,3.4507,9.9657
593,A259:R_2qDxofDzXoJdsd5,4,0.42958,0.033182,0.10815,0.050413,0.68206,1.0858,1.137,-0.60155,3.868,9.7667
594,A259:R_2qDxofDzXoJdsd5,5,1.1827,0.013795,0.23112,0.050024,1.0411,1.1276,1.0472,0.42506,3.5349,8.673
