subject,gameNumber,category,level,user_color,outcome
201:R_3kzZPXnjFGbpt30,16,8,72,black,-1
201:R_3kzZPXnjFGbpt30,17,7,67,white,1
201:R_3kzZPXnjFGbpt30,18,7,61,black,1
201:R_3kzZPXnjFGbpt30,19,8,79,white,1
201:R_3kzZPXnjFGbpt30,20,9,83,black,1
201:R_3kzZPXnjFGbpt30,21,10,95,white,1
201:R_3kzZPXnjFGbpt30,22,11,109,black,1
201:R_3kzZPXnjFGbpt30,23,12,117,white,-1
201:R_3kzZPXnjFGbpt30,24,11,105,black,-1
201:R_3kzZPXnjFGbpt30,25,10,90,white,1
201:R_3kzZPXnjFGbpt30,26,10,96,black,1
201:R_3kzZPXnjFGbpt30,27,11,103,white,1
201:R_3kzZPXnjFGbpt30,28,12,115,black,1
201:R_3kzZPXnjFGbpt30,29,13,124,white,1
201:R_3kzZPXnjFGbpt30,30,14,133,black,1
201:R_3kzZPXnjFGbpt30,31,15,149,white,1
201:R_3kzZPXnjFGbpt30,32,16,154,black,1
201:R_3kzZPXnjFGbpt30,33,17,162,white,-1
201:R_3kzZPXnjFGbpt30,34,16,152,black,-1
202:R_2OHMsGSLXJZG0Bc,0,2,1,black,1
202:R_2OHMsGSLXJZG0Bc,1,2,12,white,1
202:R_2OHMsGSLXJZG0Bc,0,3,19,black,1
202:R_2OHMsGSLXJZG0Bc,1,3,24,white,1
202:R_2OHMsGSLXJZG0Bc,2,4,30,black,1
202:R_2OHMsGSLXJZG0Bc,3,5,40,white,1
202:R_2OHMsGSLXJZG0Bc,4,6,53,black,1
202:R_2OHMsGSLXJZG0Bc,5,7,63,white,1
202:R_2OHMsGSLXJZG0Bc,6,8,76,black,-1
202:R_2OHMsGSLXJZG0Bc,7,7,67,white,1
202:R_2OHMsGSLXJZG0Bc,8,7,68,black,1
202:R_2OHMsGSLXJZG0Bc,9,8,75,white,-1
202:R_2OHMsGSLXJZG0Bc,10,7,66,black,1
202:R_2OHMsGSLXJZG0Bc,11,7,60,white,-1
202:R_2OHMsGSLXJZG0Bc,12,6,57,black,1
202:R_2OHMsGSLXJZG0Bc,13,6,55,white,1
202:R_2OHMsGSLXJZG0Bc,14,7,66,black,-1
202:R_2OHMsGSLXJZG0Bc,15,6,53,white,1
202:R_2OHMsGSLXJZG0Bc,16,6,53,black,1
202:R_2OHMsGSLXJZG0Bc,17,7,68,white,1
202:R_2OHMsGSLXJZG0Bc,18,8,70,black,1
202:R_2OHMsGSLXJZG0Bc,19,9,80,white,1
202:R_2OHMsGSLXJZG0Bc,20,10,95,black,1
202:R_2OHMsGSLXJZG0Bc,21,11,109,white,1
202:R_2OHMsGSLXJZG0Bc,22,12,113,black,-1
202:R_2OHMsGSLXJZG0Bc,23,11,104,white,-1
202:R_2OHMsGSLXJZG0Bc,24,10,90,black,1
202:R_2OHMsGSLXJZG0Bc,25,10,92,white,-1
202:R_2OHMsGSLXJZG0Bc,26,9,87,black,1
202:R_2OHMsGSLXJZG0Bc,27,9,84,white,-1
202:R_2OHMsGSLXJZG0Bc,28,8,73,black,1
202:R_2OHMsGSLXJZG0Bc,29,8,77,white,1
202:R_2OHMsGSLXJZG0Bc,30,9,80,black,1
202:R_2OHMsGSLXJZG0Bc,31,10,99,white,-1
202:R_2OHMsGSLXJZG0Bc,32,9,81,black,1
202:R_2OHMsGSLXJZG0Bc,33,9,87,white,1
202:R_2OHMsGSLXJZG0Bc,34,10,94,black,1
200:R_1NCzjmN3Hl5r3HF,0,2,1,black,1
200:R_1NCzjmN3Hl5r3HF,1,2,18,white,1
200:R_1NCzjmN3Hl5r3HF,0,3,14,black,1
200:R_1NCzjmN3Hl5r3HF,1,3,24,white,1
200:R_1NCzjmN3Hl5r3HF,2,4,33,black,1
200:R_1NCzjmN3Hl5r3HF,3,5,45,white,1
200:R_1NCzjmN3Hl5r3HF,4,6,56,black,1
200:R_1NCzjmN3Hl5r3HF,5,7,66,white,-1
200:R_1NCzjmN3Hl5r3HF,6,6,51,black,1
200:R_1NCzjmN3Hl5r3HF,7,6,56,white,1
200:R_1NCzjmN3Hl5r3HF,8,7,67,black,1
200:R_1NCzjmN3Hl5r3HF,9,8,71,white,1
200:R_1NCzjmN3Hl5r3HF,10,9,84,black,1
200:R_1NCzjmN3Hl5r3HF,11,10,92,white,1
200:R_1NCzjmN3Hl5r3HF,12,11,105,black,-1
200:R_1NCzjmN3Hl5r3HF,13,10,95,white,-1
200:R_1NCzjmN3Hl5r3HF,14,9,88,black,-1
200:R_1NCzjmN3Hl5r3HF,15,8,74,white,-1
200:R_1NCzjmN3Hl5r3HF,16,7,66,black,1
200:R_1NCzjmN3Hl5r3HF,17,7,66,white,1
200:R_1NCzjmN3Hl5r3HF,18,8,73,black,-1
200:R_1NCzjmN3Hl5r3HF,19,7,65,white,1
200:R_1NCzjmN3Hl5r3HF,20,7,68,black,1
200:R_1NCzjmN3Hl5r3HF,21,8,76,white,1
200:R_1NCzjmN3Hl5r3HF,22,9,84,black,1
200:R_1NCzjmN3Hl5r3HF,23,10,92,white,1
200:R_1NCzjmN3Hl5r3HF,24,11,104,black,1
200:R_1NCzjmN3Hl5r3HF,25,12,116,white,1
200:R_1NCzjmN3Hl5r3HF,26,13,127,black,-1
200:R_1NCzjmN3Hl5r3HF,27,12,110,white,1
200:R_1NCzjmN3Hl5r3HF,28,12,116,black,1
200:R_1NCzjmN3Hl5r3HF,29,13,128,white,-1
200:R_1NCzjmN3Hl5r3HF,30,12,114,black,1
200:R_1NCzjmN3Hl5r3HF,31,12,112,white,1
200:R_1NCzjmN3Hl5r3HF,32,13,124,black,-1
200:R_1NCzjmN3Hl5r3HF,33,12,117,white,-1
200:R_1NCzjmN3Hl5r3HF,34,11,103,black,-1
194:R_24rdiskqYQc7BsO,0,2,1,black,1
194:R_24rdiskqYQc7BsO,1,2,15,white,1
194:R_24rdiskqYQc7BsO,0,3,10,black,1
194:R_24rdiskqYQc7BsO,1,3,29,white,1
194:R_24rdiskqYQc7BsO,2,4,38,black,1
194:R_24rdiskqYQc7BsO,3,5,44,white,1
194:R_24rdiskqYQc7BsO,4,6,51,black,1
194:R_24rdiskqYQc7BsO,5,7,60,white,1
194:R_24rdiskqYQc7BsO,6,8,77,black,-1
194:R_24rdiskqYQc7BsO,7,7,60,white,1
194:R_24rdiskqYQc7BsO,8,7,66,black,1
194:R_24rdiskqYQc7BsO,9,8,75,white,1
194:R_24rdiskqYQc7BsO,10,9,85,black,1
194:R_24rdiskqYQc7BsO,11,10,90,white,-1
194:R_24rdiskqYQc7BsO,12,9,81,black,1
194:R_24rdiskqYQc7BsO,13,9,81,white,1
194:R_24rdiskqYQc7BsO,14,10,97,black,-1
194:R_24rdiskqYQc7BsO,15,9,82,white,1
194:R_24rdiskqYQc7BsO,16,9,86,black,1
194:R_24rdiskqYQc7BsO,17,10,93,white,-1
194:R_24rdiskqYQc7BsO,18,9,84,black,1
194:R_24rdiskqYQc7BsO,19,9,86,white,1
194:R_24rdiskqYQc7BsO,20,10,99,black,1
194:R_24rdiskqYQc7BsO,21,11,105,white,1
194:R_24rdiskqYQc7BsO,22,12,117,black,1
194:R_24rdiskqYQc7BsO,23,13,121,white,1
194:R_24rdiskqYQc7BsO,24,14,130,black,1
194:R_24rdiskqYQc7BsO,25,15,148,white,-1
194:R_24rdiskqYQc7BsO,26,14,136,black,-1
194:R_24rdiskqYQc7BsO,27,13,128,white,-1
194:R_24rdiskqYQc7BsO,28,12,117,black,1
194:R_24rdiskqYQc7BsO,29,12,119,white,-1
194:R_24rdiskqYQc7BsO,30,11,101,black,1
194:R_24rdiskqYQc7BsO,31,11,101,white,1
194:R_24rdiskqYQc7BsO,32,12,111,black,1
194:R_24rdiskqYQc7BsO,33,13,129,white,-1
194:R_24rdiskqYQc7BsO,34,12,114,black,1
196:R_0voL9dLPRpILrS9,0,2,1,black,1
196:R_0voL9dLPRpILrS9,1,2,14,white,1
196:R_0voL9dLPRpILrS9,0,3,10,black,1
196:R_0voL9dLPRpILrS9,1,3,20,white,1
196:R_0voL9dLPRpILrS9,2,4,35,black,1
196:R_0voL9dLPRpILrS9,3,5,49,white,1
196:R_0voL9dLPRpILrS9,4,6,57,black,-1
196:R_0voL9dLPRpILrS9,5,5,48,white,1
196:R_0voL9dLPRpILrS9,6,5,46,black,1
196:R_0voL9dLPRpILrS9,7,6,56,white,1
196:R_0voL9dLPRpILrS9,8,7,67,black,1
196:R_0voL9dLPRpILrS9,9,8,75,white,-1
196:R_0voL9dLPRpILrS9,10,7,64,black,1
196:R_0voL9dLPRpILrS9,11,7,60,white,1
196:R_0voL9dLPRpILrS9,12,8,76,black,-1
196:R_0voL9dLPRpILrS9,13,7,64,white,-1
196:R_0voL9dLPRpILrS9,14,6,50,black,1
196:R_0voL9dLPRpILrS9,15,6,51,white,-1
196:R_0voL9dLPRpILrS9,16,5,46,black,0
196:R_0voL9dLPRpILrS9,17,5,40,white,1
196:R_0voL9dLPRpILrS9,18,5,45,black,0
196:R_0voL9dLPRpILrS9,19,5,39,white,-1
196:R_0voL9dLPRpILrS9,20,4,30,black,1
196:R_0voL9dLPRpILrS9,21,4,38,white,1
196:R_0voL9dLPRpILrS9,22,5,46,black,1
196:R_0voL9dLPRpILrS9,23,6,54,white,1
196:R_0voL9dLPRpILrS9,24,7,60,black,-1
196:R_0voL9dLPRpILrS9,25,6,56,white,1
196:R_0voL9dLPRpILrS9,26,6,54,black,-1
196:R_0voL9dLPRpILrS9,27,5,39,white,-1
196:R_0voL9dLPRpILrS9,28,4,39,black,1
196:R_0voL9dLPRpILrS9,29,4,33,white,1
196:R_0voL9dLPRpILrS9,30,5,47,black,1
196:R_0voL9dLPRpILrS9,31,6,54,white,-1
196:R_0voL9dLPRpILrS9,32,5,43,black,-1
196:R_0voL9dLPRpILrS9,33,4,29,white,1
196:R_0voL9dLPRpILrS9,34,4,34,black,1
197:R_bqny5leXGykyp0t,0,2,1,black,1
197:R_bqny5leXGykyp0t,1,2,11,white,1
197:R_bqny5leXGykyp0t,0,3,10,black,1
197:R_bqny5leXGykyp0t,1,3,20,white,1
197:R_bqny5leXGykyp0t,2,4,34,black,1
197:R_bqny5leXGykyp0t,3,5,44,white,-1
197:R_bqny5leXGykyp0t,4,4,37,black,1
197:R_bqny5leXGykyp0t,5,4,31,white,0
197:R_bqny5leXGykyp0t,6,4,32,black,-1
197:R_bqny5leXGykyp0t,7,3,21,white,1
197:R_bqny5leXGykyp0t,8,3,20,black,1
197:R_bqny5leXGykyp0t,9,4,34,white,1
197:R_bqny5leXGykyp0t,10,5,41,black,1
197:R_bqny5leXGykyp0t,11,6,55,white,-1
197:R_bqny5leXGykyp0t,12,5,40,black,1
197:R_bqny5leXGykyp0t,13,5,40,white,0
197:R_bqny5leXGykyp0t,14,5,42,black,0
197:R_bqny5leXGykyp0t,15,5,48,white,1
197:R_bqny5leXGykyp0t,16,5,47,black,1
197:R_bqny5leXGykyp0t,17,6,49,white,1
197:R_bqny5leXGykyp0t,18,7,63,black,0
197:R_bqny5leXGykyp0t,19,7,69,white,-1
197:R_bqny5leXGykyp0t,20,6,51,black,-1
197:R_bqny5leXGykyp0t,21,5,48,white,-1
197:R_bqny5leXGykyp0t,22,4,31,black,1
197:R_bqny5leXGykyp0t,23,4,37,white,1
197:R_bqny5leXGykyp0t,24,5,48,black,1
197:R_bqny5leXGykyp0t,25,6,59,white,-1
197:R_bqny5leXGykyp0t,26,5,48,black,1
197:R_bqny5leXGykyp0t,27,5,46,white,1
197:R_bqny5leXGykyp0t,28,6,53,black,-1
197:R_bqny5leXGykyp0t,29,5,49,white,1
197:R_bqny5leXGykyp0t,30,5,45,black,1
197:R_bqny5leXGykyp0t,31,6,59,white,0
197:R_bqny5leXGykyp0t,32,6,59,black,1
197:R_bqny5leXGykyp0t,33,6,57,white,-1
197:R_bqny5leXGykyp0t,34,5,48,black,1
179:R_2xV1IwgJyplwuvp,0,2,1,black,1
179:R_2xV1IwgJyplwuvp,1,2,12,white,1
179:R_2xV1IwgJyplwuvp,0,3,14,black,1
179:R_2xV1IwgJyplwuvp,1,3,20,white,-1
179:R_2xV1IwgJyplwuvp,2,2,18,black,1
179:R_2xV1IwgJyplwuvp,3,2,14,white,-1
179:R_2xV1IwgJyplwuvp,4,1,2,black,-1
179:R_2xV1IwgJyplwuvp,5,1,9,white,1
179:R_2xV1IwgJyplwuvp,6,1,7,black,-1
179:R_2xV1IwgJyplwuvp,7,1,0,white,1
179:R_2xV1IwgJyplwuvp,8,1,4,black,1
179:R_2xV1IwgJyplwuvp,9,2,13,white,1
179:R_2xV1IwgJyplwuvp,10,3,28,black,1
179:R_2xV1IwgJyplwuvp,11,4,35,white,-1
179:R_2xV1IwgJyplwuvp,12,3,24,black,1
179:R_2xV1IwgJyplwuvp,13,3,26,white,-1
179:R_2xV1IwgJyplwuvp,14,2,12,black,1
179:R_2xV1IwgJyplwuvp,15,2,13,white,1
179:R_2xV1IwgJyplwuvp,16,3,24,black,1
179:R_2xV1IwgJyplwuvp,17,4,35,white,1
179:R_2xV1IwgJyplwuvp,18,5,41,black,1
179:R_2xV1IwgJyplwuvp,19,6,53,white,-1
179:R_2xV1IwgJyplwuvp,20,5,43,black,-1
179:R_2xV1IwgJyplwuvp,21,4,32,white,1
179:R_2xV1IwgJyplwuvp,22,4,35,black,1
179:R_2xV1IwgJyplwuvp,23,5,47,white,1
179:R_2xV1IwgJyplwuvp,24,6,49,black,1
179:R_2xV1IwgJyplwuvp,25,7,67,white,-1
179:R_2xV1IwgJyplwuvp,26,6,53,black,1
179:R_2xV1IwgJyplwuvp,27,6,56,white,1
179:R_2xV1IwgJyplwuvp,28,7,65,black,1
179:R_2xV1IwgJyplwuvp,29,8,73,white,-1
179:R_2xV1IwgJyplwuvp,30,7,65,black,1
179:R_2xV1IwgJyplwuvp,31,7,61,white,-1
179:R_2xV1IwgJyplwuvp,32,6,51,black,1
179:R_2xV1IwgJyplwuvp,33,6,50,white,1
179:R_2xV1IwgJyplwuvp,34,7,64,black,1
180:R_1OGFPUUh0z8rWBh,0,2,1,black,1
180:R_1OGFPUUh0z8rWBh,1,2,11,white,1
180:R_1OGFPUUh0z8rWBh,0,3,11,black,1
180:R_1OGFPUUh0z8rWBh,1,3,25,white,-1
180:R_1OGFPUUh0z8rWBh,2,2,16,black,1
180:R_1OGFPUUh0z8rWBh,3,2,16,white,1
180:R_1OGFPUUh0z8rWBh,4,3,24,black,-1
180:R_1OGFPUUh0z8rWBh,5,2,15,white,1
180:R_1OGFPUUh0z8rWBh,6,2,16,black,1
180:R_1OGFPUUh0z8rWBh,7,3,24,white,1
180:R_1OGFPUUh0z8rWBh,8,4,39,black,1
180:R_1OGFPUUh0z8rWBh,9,5,46,white,1
180:R_1OGFPUUh0z8rWBh,10,6,54,black,-1
180:R_1OGFPUUh0z8rWBh,11,5,46,white,1
180:R_1OGFPUUh0z8rWBh,12,5,48,black,1
180:R_1OGFPUUh0z8rWBh,13,6,57,white,1
180:R_1OGFPUUh0z8rWBh,14,7,62,black,1
180:R_1OGFPUUh0z8rWBh,15,8,79,white,1
180:R_1OGFPUUh0z8rWBh,16,9,80,black,1
180:R_1OGFPUUh0z8rWBh,17,10,92,white,1
180:R_1OGFPUUh0z8rWBh,18,11,105,black,1
180:R_1OGFPUUh0z8rWBh,19,12,111,white,-1
180:R_1OGFPUUh0z8rWBh,20,11,107,black,-1
180:R_1OGFPUUh0z8rWBh,21,10,98,white,-1
180:R_1OGFPUUh0z8rWBh,22,9,83,black,1
180:R_1OGFPUUh0z8rWBh,23,9,79,white,1
180:R_1OGFPUUh0z8rWBh,24,10,92,black,-1
180:R_1OGFPUUh0z8rWBh,25,9,88,white,-1
180:R_1OGFPUUh0z8rWBh,26,8,72,black,1
180:R_1OGFPUUh0z8rWBh,27,8,70,white,1
180:R_1OGFPUUh0z8rWBh,28,9,81,black,-1
180:R_1OGFPUUh0z8rWBh,29,8,75,white,1
180:R_1OGFPUUh0z8rWBh,30,8,72,black,1
180:R_1OGFPUUh0z8rWBh,31,9,82,white,-1
180:R_1OGFPUUh0z8rWBh,32,8,73,black,-1
180:R_1OGFPUUh0z8rWBh,33,7,64,white,-1
180:R_1OGFPUUh0z8rWBh,34,6,54,black,1
250:R_r2BwOdT2hnmQ5WN,0,2,1,black,1
250:R_r2BwOdT2hnmQ5WN,1,2,10,white,1
250:R_r2BwOdT2hnmQ5WN,0,3,15,black,1
250:R_r2BwOdT2hnmQ5WN,1,3,24,white,1
250:R_r2BwOdT2hnmQ5WN,2,4,33,black,1
250:R_r2BwOdT2hnmQ5WN,3,5,43,white,1
250:R_r2BwOdT2hnmQ5WN,4,6,58,black,1
250:R_r2BwOdT2hnmQ5WN,5,7,64,white,1
250:R_r2BwOdT2hnmQ5WN,6,8,77,black,1
250:R_r2BwOdT2hnmQ5WN,7,9,84,white,1
250:R_r2BwOdT2hnmQ5WN,8,10,93,black,-1
250:R_r2BwOdT2hnmQ5WN,9,9,88,white,-1
250:R_r2BwOdT2hnmQ5WN,10,8,69,black,-1
250:R_r2BwOdT2hnmQ5WN,11,7,69,white,1
250:R_r2BwOdT2hnmQ5WN,12,7,66,black,1
250:R_r2BwOdT2hnmQ5WN,13,8,71,white,-1
250:R_r2BwOdT2hnmQ5WN,14,7,64,black,1
250:R_r2BwOdT2hnmQ5WN,15,7,68,white,1
250:R_r2BwOdT2hnmQ5WN,16,8,71,black,1
250:R_r2BwOdT2hnmQ5WN,17,9,79,white,1
250:R_r2BwOdT2hnmQ5WN,18,10,97,black,1
250:R_r2BwOdT2hnmQ5WN,19,11,104,white,0
250:R_r2BwOdT2hnmQ5WN,20,11,100,black,-1
250:R_r2BwOdT2hnmQ5WN,21,10,91,white,1
250:R_r2BwOdT2hnmQ5WN,22,10,99,black,1
250:R_r2BwOdT2hnmQ5WN,23,11,107,white,1
250:R_r2BwOdT2hnmQ5WN,24,12,118,black,-1
250:R_r2BwOdT2hnmQ5WN,25,11,104,white,-1
250:R_r2BwOdT2hnmQ5WN,26,10,94,black,1
250:R_r2BwOdT2hnmQ5WN,27,10,91,white,-1
250:R_r2BwOdT2hnmQ5WN,28,9,79,black,1
250:R_r2BwOdT2hnmQ5WN,29,9,85,white,-1
250:R_r2BwOdT2hnmQ5WN,30,8,74,black,1
250:R_r2BwOdT2hnmQ5WN,31,8,78,white,-1
250:R_r2BwOdT2hnmQ5WN,32,7,59,black,1
250:R_r2BwOdT2hnmQ5WN,33,7,66,white,1
273:R_2zuodaGDxpO8dfe,0,2,1,black,1
273:R_2zuodaGDxpO8dfe,1,2,19,white,-1
273:R_2zuodaGDxpO8dfe,0,1,12,black,1
273:R_2zuodaGDxpO8dfe,1,2,19,white,1
273:R_2zuodaGDxpO8dfe,2,3,28,black,0
273:R_2zuodaGDxpO8dfe,3,3,28,white,1
273:R_2zuodaGDxpO8dfe,4,3,20,black,1
273:R_2zuodaGDxpO8dfe,5,4,34,white,1
273:R_2zuodaGDxpO8dfe,6,5,46,black,-1
273:R_2zuodaGDxpO8dfe,7,4,34,white,1
273:R_2zuodaGDxpO8dfe,8,4,32,black,1
273:R_2zuodaGDxpO8dfe,9,5,47,white,1
273:R_2zuodaGDxpO8dfe,10,6,56,black,1
273:R_2zuodaGDxpO8dfe,11,7,66,white,1
273:R_2zuodaGDxpO8dfe,12,8,72,black,1
273:R_2zuodaGDxpO8dfe,13,9,86,white,1
273:R_2zuodaGDxpO8dfe,14,10,96,black,1
273:R_2zuodaGDxpO8dfe,15,11,105,white,1
273:R_2zuodaGDxpO8dfe,16,12,112,black,1
273:R_2zuodaGDxpO8dfe,17,13,127,white,-1
273:R_2zuodaGDxpO8dfe,18,12,110,black,1
273:R_2zuodaGDxpO8dfe,19,12,114,white,1
273:R_2zuodaGDxpO8dfe,20,13,128,black,1
273:R_2zuodaGDxpO8dfe,21,14,133,white,-1
273:R_2zuodaGDxpO8dfe,22,13,120,black,1
273:R_2zuodaGDxpO8dfe,23,13,125,white,1
273:R_2zuodaGDxpO8dfe,24,14,134,black,1
273:R_2zuodaGDxpO8dfe,25,15,142,white,0
273:R_2zuodaGDxpO8dfe,26,15,145,black,1
273:R_2zuodaGDxpO8dfe,27,15,148,white,-1
273:R_2zuodaGDxpO8dfe,28,14,137,black,1
273:R_2zuodaGDxpO8dfe,29,14,134,white,1
273:R_2zuodaGDxpO8dfe,30,15,146,black,-1
273:R_2zuodaGDxpO8dfe,31,14,129,white,-1
273:R_2zuodaGDxpO8dfe,32,13,120,black,1
273:R_2zuodaGDxpO8dfe,33,13,123,white,-1
273:R_2zuodaGDxpO8dfe,34,12,113,black,1
281:R_NVGtaI93MLLVQfT,0,2,1,black,1
281:R_NVGtaI93MLLVQfT,1,2,15,white,1
281:R_NVGtaI93MLLVQfT,0,3,18,black,1
281:R_NVGtaI93MLLVQfT,1,3,23,white,1
281:R_NVGtaI93MLLVQfT,2,4,37,black,1
281:R_NVGtaI93MLLVQfT,3,5,46,white,1
281:R_NVGtaI93MLLVQfT,4,6,50,black,1
281:R_NVGtaI93MLLVQfT,5,7,59,white,1
281:R_NVGtaI93MLLVQfT,6,8,75,black,1
281:R_NVGtaI93MLLVQfT,7,9,88,white,1
281:R_NVGtaI93MLLVQfT,8,10,96,black,1
281:R_NVGtaI93MLLVQfT,9,11,101,white,-1
281:R_NVGtaI93MLLVQfT,10,10,96,black,1
281:R_NVGtaI93MLLVQfT,11,10,95,white,-1
281:R_NVGtaI93MLLVQfT,12,9,88,black,1
281:R_NVGtaI93MLLVQfT,13,9,84,white,-1
281:R_NVGtaI93MLLVQfT,14,8,72,black,1
281:R_NVGtaI93MLLVQfT,15,8,74,white,1
281:R_NVGtaI93MLLVQfT,16,9,83,black,1
281:R_NVGtaI93MLLVQfT,17,10,93,white,1
281:R_NVGtaI93MLLVQfT,18,11,101,black,1
281:R_NVGtaI93MLLVQfT,19,12,118,white,1
281:R_NVGtaI93MLLVQfT,20,13,122,black,1
281:R_NVGtaI93MLLVQfT,21,14,131,white,1
281:R_NVGtaI93MLLVQfT,22,15,139,black,-1
281:R_NVGtaI93MLLVQfT,23,14,131,white,-1
281:R_NVGtaI93MLLVQfT,24,13,121,black,1
281:R_NVGtaI93MLLVQfT,25,13,125,white,-1
281:R_NVGtaI93MLLVQfT,26,12,112,black,1
281:R_NVGtaI93MLLVQfT,27,12,113,white,-1
281:R_NVGtaI93MLLVQfT,28,11,103,black,1
281:R_NVGtaI93MLLVQfT,29,11,103,white,1
281:R_NVGtaI93MLLVQfT,30,12,116,black,1
281:R_NVGtaI93MLLVQfT,31,13,120,white,1
281:R_NVGtaI93MLLVQfT,32,14,132,black,1
281:R_NVGtaI93MLLVQfT,33,15,144,white,-1
281:R_NVGtaI93MLLVQfT,34,14,135,black,1
290:R_25zHKt5eqk2Fr1k,0,2,1,black,1
290:R_25zHKt5eqk2Fr1k,1,2,11,white,1
290:R_25zHKt5eqk2Fr1k,0,3,18,black,1
290:R_25zHKt5eqk2Fr1k,1,3,20,white,1
290:R_25zHKt5eqk2Fr1k,2,4,39,black,1
290:R_25zHKt5eqk2Fr1k,3,5,45,white,1
290:R_25zHKt5eqk2Fr1k,4,6,53,black,1
290:R_25zHKt5eqk2Fr1k,5,7,61,white,1
290:R_25zHKt5eqk2Fr1k,6,8,70,black,1
290:R_25zHKt5eqk2Fr1k,7,9,82,white,-1
290:R_25zHKt5eqk2Fr1k,8,8,78,black,1
290:R_25zHKt5eqk2Fr1k,9,8,78,white,1
290:R_25zHKt5eqk2Fr1k,10,9,82,black,1
290:R_25zHKt5eqk2Fr1k,11,10,94,white,1
290:R_25zHKt5eqk2Fr1k,12,11,108,black,-1
290:R_25zHKt5eqk2Fr1k,13,10,98,white,-1
290:R_25zHKt5eqk2Fr1k,14,9,86,black,1
290:R_25zHKt5eqk2Fr1k,15,9,84,white,1
290:R_25zHKt5eqk2Fr1k,16,10,98,black,-1
290:R_25zHKt5eqk2Fr1k,17,9,80,white,1
290:R_25zHKt5eqk2Fr1k,18,9,83,black,1
290:R_25zHKt5eqk2Fr1k,19,10,95,white,1
290:R_25zHKt5eqk2Fr1k,20,11,109,black,1
290:R_25zHKt5eqk2Fr1k,21,12,109,white,1
290:R_25zHKt5eqk2Fr1k,22,13,122,black,-1
290:R_25zHKt5eqk2Fr1k,23,12,112,white,1
290:R_25zHKt5eqk2Fr1k,24,12,112,black,-1
290:R_25zHKt5eqk2Fr1k,25,11,105,white,1
290:R_25zHKt5eqk2Fr1k,26,11,100,black,1
290:R_25zHKt5eqk2Fr1k,27,12,118,white,-1
290:R_25zHKt5eqk2Fr1k,28,11,99,black,1
290:R_25zHKt5eqk2Fr1k,29,11,102,white,-1
290:R_25zHKt5eqk2Fr1k,30,10,91,black,1
290:R_25zHKt5eqk2Fr1k,31,10,98,white,-1
290:R_25zHKt5eqk2Fr1k,32,9,87,black,1
290:R_25zHKt5eqk2Fr1k,33,9,88,white,1
290:R_25zHKt5eqk2Fr1k,34,10,92,black,1
305:R_WBOZ0yrZfLTCClz,0,2,1,black,1
305:R_WBOZ0yrZfLTCClz,1,2,10,white,1
305:R_WBOZ0yrZfLTCClz,0,3,10,black,1
305:R_WBOZ0yrZfLTCClz,1,3,21,white,1
305:R_WBOZ0yrZfLTCClz,2,4,37,black,1
305:R_WBOZ0yrZfLTCClz,3,5,45,white,1
305:R_WBOZ0yrZfLTCClz,4,6,59,black,1
305:R_WBOZ0yrZfLTCClz,5,7,63,white,0
305:R_WBOZ0yrZfLTCClz,6,7,64,black,1
305:R_WBOZ0yrZfLTCClz,7,7,64,white,1
305:R_WBOZ0yrZfLTCClz,8,8,71,black,1
305:R_WBOZ0yrZfLTCClz,9,9,82,white,1
305:R_WBOZ0yrZfLTCClz,10,10,96,black,-1
305:R_WBOZ0yrZfLTCClz,11,9,86,white,1
305:R_WBOZ0yrZfLTCClz,12,9,80,black,1
305:R_WBOZ0yrZfLTCClz,13,10,94,white,-1
305:R_WBOZ0yrZfLTCClz,14,9,80,black,1
305:R_WBOZ0yrZfLTCClz,15,9,85,white,-1
305:R_WBOZ0yrZfLTCClz,16,8,71,black,-1
305:R_WBOZ0yrZfLTCClz,17,7,68,white,-1
305:R_WBOZ0yrZfLTCClz,18,6,57,black,1
305:R_WBOZ0yrZfLTCClz,19,6,58,white,-1
305:R_WBOZ0yrZfLTCClz,20,5,45,black,1
305:R_WBOZ0yrZfLTCClz,21,5,42,white,-1
305:R_WBOZ0yrZfLTCClz,22,4,37,black,1
305:R_WBOZ0yrZfLTCClz,23,4,31,white,-1
305:R_WBOZ0yrZfLTCClz,24,3,24,black,1
305:R_WBOZ0yrZfLTCClz,25,3,26,white,1
305:R_WBOZ0yrZfLTCClz,26,4,37,black,1
305:R_WBOZ0yrZfLTCClz,27,5,45,white,1
305:R_WBOZ0yrZfLTCClz,28,6,52,black,1
305:R_WBOZ0yrZfLTCClz,29,7,63,white,1
305:R_WBOZ0yrZfLTCClz,30,8,70,black,1
305:R_WBOZ0yrZfLTCClz,31,9,88,white,0
305:R_WBOZ0yrZfLTCClz,32,9,79,black,1
305:R_WBOZ0yrZfLTCClz,33,9,86,white,1
305:R_WBOZ0yrZfLTCClz,34,10,90,black,-1
842:R_3jciZNiYxaSffqd,0,2,1,black,-1
842:R_3jciZNiYxaSffqd,1,1,9,white,1
842:R_3jciZNiYxaSffqd,0,1,18,black,1
842:R_3jciZNiYxaSffqd,1,3,21,white,1
842:R_3jciZNiYxaSffqd,2,4,33,black,1
842:R_3jciZNiYxaSffqd,3,5,46,white,0
842:R_3jciZNiYxaSffqd,4,5,46,black,1
842:R_3jciZNiYxaSffqd,5,5,47,white,1
842:R_3jciZNiYxaSffqd,6,6,54,black,1
