,subject,fold,1,2,3,4,5,6,7,8,9,10
568,A1084:R_2e2JcZRGwBBrLuc,4,5.1015,0.0050333,0.28303,0.092475,0.89065,0.8167,0.3735,0.19092,5.3581,10
569,A1084:R_2e2JcZRGwBBrLuc,5,0.84736,0.0010914,0.25477,0.05,0.6936,0.94318,0.93865,0.92475,5.1951,9.7837
570,A1088:R_21tsSKEkouatsIv,1,7.1557,0.0034274,0.49106,0.072274,1.0651,0.019825,0.70089,0.82844,4.4426,9.2227
571,A1088:R_21tsSKEkouatsIv,2,2.3541,0.028116,0.2861,0.11946,0.27295,0.16224,0.89534,1.2666,4.1041,9.9792
572,A1088:R_21tsSKEkouatsIv,3,2.2477,0.099254,0.40834,0.13104,0.66506,0.082159,1.232,1.1213,5.4827,9.9436
573,A1088:R_21tsSKEkouatsIv,4,3.19,0.0010164,0.25212,0.055932,0.29288,-0.096617,1.0667,1.5089,3.3054,9.9736
574,A1088:R_21tsSKEkouatsIv,5,5.809,0.2368,0.14186,0.051407,0.2593,-0.10469,1.0438,1.6464,6.3222,9.2972
575,A1098:R_2Ugu89wtmPn7MqW,1,0.20622,0.16934,0.23641,0.050004,1.1109,-0.11032,0.79228,0.83285,4.5326,9.4716
576,A1098:R_2Ugu89wtmPn7MqW,2,9.8605,0.99937,0.4138,0.063289,0.71941,-0.012257,1.8656,2.1426,9.3855,9.9868
577,A1098:R_2Ugu89wtmPn7MqW,3,0.53914,0.001,0.21952,0.050026,0.93651,-0.40835,0.8501,0.81412,4.472,10
578,A1098:R_2Ugu89wtmPn7MqW,4,1.2617,0.029853,0.33605,0.068918,0.90147,-0.014002,0.62219,0.67951,5.0953,9.8752
579,A1098:R_2Ugu89wtmPn7MqW,5,9.3726,0.98611,0.29167,0.058989,0.68528,0.030763,0.86774,0.84893,7.6267,7.5358
580,A1099:R_xrAaD53OJwbsqch,1,2.0999,0.01705,0.37713,0.053415,1.0738,0.71599,0.80988,0.34609,4.5932,9.9722
581,A1099:R_xrAaD53OJwbsqch,2,3.728,0.0025854,0.30345,0.050464,1.0856,0.72077,0.67588,0.62065,3.9028,9.5751
582,A1099:R_xrAaD53OJwbsqch,3,9.957,0.0011315,0.47834,0.05,1.8704,1.0043,0.81227,0.771,4.3917,8.1798
583,A1099:R_xrAaD53OJwbsqch,4,4.1895,0.0011337,0.39439,0.050774,1.0778,0.71807,0.72356,0.93347,5.5528,9.9797
584,A1099:R_xrAaD53OJwbsqch,5,8.0793,0.0025602,0.35901,0.056848,0.97472,0.67141,0.68922,0.53226,5.95,9.9152
585,A1107:R_1jJRP7qgTeMGQjK,1,0.48478,0.0023322,9.1553e-05,0.05,4,9.9722,9.5209,-9.8669,-9.7974,-8.4763
586,A1107:R_1jJRP7qgTeMGQjK,2,8.7921,0.011951,0.48981,0.093976,1.2242,-0.23193,1.2146,-0.073242,3.3618,8.905
587,A1107:R_1jJRP7qgTeMGQjK,3,4.8449,0.01472,0.52075,0.086294,0.89916,0.40445,0.51538,-0.40393,5.2781,9.9999
588,A1107:R_1jJRP7qgTeMGQjK,4,0.21325,0.0019871,0.00021161,0.050282,1.7557,7.0422,2.7481,9.1608,-5.2448,-5.6249
589,A1107:R_1jJRP7qgTeMGQjK,5,0.99966,0.24261,1.1741e-06,0.05,3.9995,6.5629,3.3985,10,3.8729,-4.2954
590,A1124:R_1FRFvReh5PWJdU4,1,0.85284,0.0059386,0.14412,0.079375,0.62054,0.61261,0.6658,0.81423,2.5364,9.9982
591,A1124:R_1FRFvReh5PWJdU4,2,2.0183,0.02026,0.20013,0.050084,0.44749,0.79843,0.99569,0.3979,3.4964,9.9906
592,A1124:R_1FRFvReh5PWJdU4,3,0.34894,0.006076,0.28878,0.053876,0.75032,0.66979,1.0874,1.3403,3.7573,9.9117
593,A1124:R_1FRFvReh5PWJdU4,4,0.94041,0.0055285,0.27861,0.054229,0.71972,0.49583,0.97029,1.3425,3.4243,9.9549
594,A1124:R_1FRFvReh5PWJdU4,5,1.9989,0.019989,0.19995,0.05,0.4502,0.80078,1.001,0.40039,3.501,10
595,A112:R_1DSHShmupLFd4m9,1,3.7159,0.0010152,0.31593,0.055542,0.66589,0.83982,1.1886,1.1422,3.2895,9.7264
596,A112:R_1DSHShmupLFd4m9,2,9.9756,1,0.4789,0.050689,0.27978,0.87613,2.7287,2.0102,9.9989,0.096129
597,A112:R_1DSHShmupLFd4m9,3,8.5395,0.0010011,0.44061,0.05,0.66381,0.91399,1.1419,1.1847,4.9487,7.2276
598,A112:R_1DSHShmupLFd4m9,4,2.3044,0.0029935,0.15586,0.052519,0.72533,0.79565,0.88907,0.8792,2.5247,8.9257
599,A112:R_1DSHShmupLFd4m9,5,4.7268,0.0010011,0.27744,0.05027,0.75497,0.97524,0.8205,0.89225,3.4249,9.7429
600,A1142:R_2q7AVjiFzzHLJze,1,6.7462,0.0010028,0.36209,0.050082,0.3449,1.0717,1.9255,0.88609,5.1138,1.0486
601,A1142:R_2q7AVjiFzzHLJze,2,9.8743,0.0010041,0.47381,0.052134,0.59788,1.6424,3.2137,1.9713,5.6517,7.0083
602,A1142:R_2q7AVjiFzzHLJze,3,5.7654,0.0010869,0.30473,0.054508,0.49316,1.1952,1.7818,0.514,4.7503,9.9957
603,A1142:R_2q7AVjiFzzHLJze,4,4.8405,0.0010027,0.25517,0.085316,0.71138,1.3693,1.6597,0.57483,3.3843,9.9899
604,A1142:R_2q7AVjiFzzHLJze,5,8.9492,0.0010003,0.38726,0.051254,0.72585,1.6007,2.2785,1.2915,6.1453,9.9911
605,A1144:R_1GQ4AZBwXaNGfUa,1,3.095,0.001962,0.46692,0.12699,0.84758,0.94467,0.53799,-0.18825,4.8159,9.9898
606,A1144:R_1GQ4AZBwXaNGfUa,2,9.6659,0.0010574,0.78432,0.055457,1.6773,0.65073,1.4762,-2.546,9.8441,7.7448
607,A1144:R_1GQ4AZBwXaNGfUa,3,2.48,0.02341,0.41355,0.050082,1.0448,0.60413,0.87688,-0.074239,4.6659,9.9662
608,A1144:R_1GQ4AZBwXaNGfUa,4,3.264,0.0065618,0.30743,0.12031,0.89154,0.65524,0.56446,0.35,3.816,9.5735
609,A1144:R_1GQ4AZBwXaNGfUa,5,2.7009,0.011312,0.424,0.050029,0.72758,0.73131,0.64313,-0.16032,9.0083,9.978
610,A1145:R_sMqyJ1BSXGhpH45,1,7.3257,0.0017181,0.29787,0.08722,0.83545,0.51886,0.78945,1.0693,5.8829,7.9457
611,A1145:R_sMqyJ1BSXGhpH45,2,0.35915,0.002242,0.24712,0.050307,0.25004,0.51986,1.7884,1.6228,3.9654,10
612,A1145:R_sMqyJ1BSXGhpH45,3,5.4293,0.0011235,0.387,0.069881,0.25062,0.3124,2.343,0.5245,7.5205,8.3562
613,A1145:R_sMqyJ1BSXGhpH45,4,9.9943,0.0017872,0.58158,0.052581,1.4095,0.35497,0.94104,0.19252,5.8403,6.3065
614,A1145:R_sMqyJ1BSXGhpH45,5,9.9976,0.0010133,0.70074,0.050659,1.7716,0.82933,1.2493,0.91345,4.6492,6.3858
615,A1153:R_1CwnNA5xXOlHq5l,1,0.22154,0.15015,0.39577,0.050807,1.4584,-0.75376,1.6901,-4.2117,5.5291,9.9995
616,A1153:R_1CwnNA5xXOlHq5l,2,5.3248,0.93903,0.60688,0.06048,2.0219,-0.3244,1.4512,-4.1709,4.1546,9.775
617,A1153:R_1CwnNA5xXOlHq5l,3,2.0663,0.42069,0.29076,0.054374,1.6798,-0.49277,1.133,-1.303,3.8756,8.6478
618,A1153:R_1CwnNA5xXOlHq5l,4,9.664,0.96196,0.49737,0.11898,1.3408,-1.4324,2.2929,-0.34965,9.253,9.8799
619,A1153:R_1CwnNA5xXOlHq5l,5,0.17612,0.0065579,0.56304,0.052756,1.4813,-0.25459,2.009,-4.4378,5.5857,9.8613
620,A1155:R_r1L2X7BOYIy9Nuh,1,0.28129,0.089251,0.47138,0.081706,0.78201,0.40601,0.95831,0.5637,4.3992,9.9238
621,A1155:R_r1L2X7BOYIy9Nuh,2,4.5354,0.0060415,0.2645,0.051967,0.25135,0.07328,0.98254,0.42638,4.5293,6.4912
622,A1155:R_r1L2X7BOYIy9Nuh,3,2.9199,0.0049379,0.2374,0.05066,0.25002,0.097571,0.29971,-0.50518,5.4906,9.9907
623,A1155:R_r1L2X7BOYIy9Nuh,4,3.7076,0.005319,0.24231,0.062713,0.25006,0.42114,1.062,0.39429,3.8049,8.3777
624,A1155:R_r1L2X7BOYIy9Nuh,5,0.99356,0.20078,0.61201,0.055434,0.79131,0.21017,1.361,0.45952,6.1591,9.8193
625,A1156:R_3PLx6wbMJkWDIHL,1,1.6455,0.001005,0.45443,0.053865,0.445,0.22549,1.3795,0.78013,6.5289,9.6377
626,A1156:R_3PLx6wbMJkWDIHL,2,2.9001,0.01907,0.24255,0.122,1.1111,0.68871,1.1062,0.33691,3.9902,9.5947
627,A1156:R_3PLx6wbMJkWDIHL,3,2.2295,0.001593,0.097283,0.068407,0.39765,0.091675,1.0125,0.68293,3.3039,7.8482
628,A1156:R_3PLx6wbMJkWDIHL,4,2.4408,0.0010013,0.38631,0.05056,0.75841,0.28342,1.1181,0.9568,4.2539,9.9955
629,A1156:R_3PLx6wbMJkWDIHL,5,2.5251,0.0028535,0.22194,0.10571,0.34332,0.39768,1.0516,0.74381,3.833,9.9099
630,A1157:R_0GqMhnxN1UuSyZP,1,4.8668,0.0026961,0.0018102,0.050357,0.27214,0.35785,0.94229,0.13761,2.9925,9.1457
631,A1157:R_0GqMhnxN1UuSyZP,2,1.6642,0.0073506,0.35504,0.050282,0.85406,0.24877,0.91339,-0.017093,3.8355,9.9976
632,A1157:R_0GqMhnxN1UuSyZP,3,9.8549,0.99989,0.49968,0.050494,0.73259,0.23599,1.5153,0.16509,7.6365,9.9262
633,A1157:R_0GqMhnxN1UuSyZP,4,0.48888,0.037621,0.48817,0.052003,0.72129,0.33925,1.8231,0.44331,8.7277,9.545
634,A1157:R_0GqMhnxN1UuSyZP,5,2.7132,0.030908,0.254,0.12423,0.70902,0.69316,0.88627,-0.40889,4.7541,9.447
635,A115:R_2SIX12SOZtVB5hi,1,6.3417,0.0017015,0.32885,0.050169,1.1691,0.44026,1.0097,0.57727,4.5031,9.9596
636,A115:R_2SIX12SOZtVB5hi,2,9.8582,0.0011005,0.27343,0.05196,1.0676,0.31193,1.2363,0.31631,4.3607,4.5949
637,A115:R_2SIX12SOZtVB5hi,3,9.9354,0.0034532,0.51969,0.051695,0.83666,0.48835,2.1729,0.35798,9.4255,5.8281
638,A115:R_2SIX12SOZtVB5hi,4,9.8254,0.0022211,0.41554,0.056381,1.0895,0.57074,1.4777,1.1555,3.2565,9.1528
639,A115:R_2SIX12SOZtVB5hi,5,9.9858,0.0012601,0.46495,0.05,1.1007,0.54831,1.3012,0.057754,5.53,9.964
640,A1164:R_1BW6aO57CMNB7R2,1,2.359,0.0010066,0.22053,0.05,0.93855,0.4426,0.84641,0.091534,4.1312,9.9739
641,A1164:R_1BW6aO57CMNB7R2,2,2.1663,0.0018503,0.18459,0.051102,0.82737,0.45939,0.86329,0.21293,3.8564,9.997
642,A1164:R_1BW6aO57CMNB7R2,3,3.9656,0.0010123,0.24696,0.051528,1.0016,0.3868,0.98184,-0.2002,4.1177,9.9047
643,A1164:R_1BW6aO57CMNB7R2,4,3.0907,0.0013448,0.20736,0.065759,1.2028,0.72169,0.82687,-0.02161,4.472,9.9996
644,A1164:R_1BW6aO57CMNB7R2,5,3.1116,0.0045113,0.23054,0.054706,1.1954,0.2967,0.84242,0.37592,3.6287,9.2003
645,A1169:R_279by9quxXs7MJg,1,1.7387,0.037558,0.33618,0.084054,0.97827,0.71777,0.68359,0.25879,2.6367,7.5879
646,A1169:R_279by9quxXs7MJg,2,2.3528,0.0072665,0.60333,0.054124,1.0543,1.0303,1.6028,1.0547,3.7378,10
647,A1169:R_279by9quxXs7MJg,3,0.78132,0.0083875,0.49289,0.060303,0.55098,0.68947,0.8165,0.60304,2.2866,9.6655
648,A1169:R_279by9quxXs7MJg,4,2.1548,0.080447,0.41942,0.15823,0.58807,1.0966,1.1567,0.35057,3.5115,10
649,A1169:R_279by9quxXs7MJg,5,2.9618,0.012295,0.69477,0.050788,0.8313,1.1575,1.4227,0.47024,3.2507,9.8861
650,A1176:R_1IQUAVGM8CMTUs7,1,9.9989,0.001,0.32314,0.050003,0.25115,1.5951,2.2243,-1.9386,8.7524,4.1899
651,A1176:R_1IQUAVGM8CMTUs7,2,9.5876,0.0011854,0.25945,0.050994,0.25,1.5219,1.807,-0.39886,6.4282,10
652,A1176:R_1IQUAVGM8CMTUs7,3,9.9845,0.0011051,0.37515,0.050016,0.26513,1.6675,2.8209,0.29759,7.3169,9.8031
653,A1176:R_1IQUAVGM8CMTUs7,4,9.9998,0.0011107,0.30692,0.05,0.30305,1.5587,1.4826,-0.35844,8.4254,8.6441
654,A1176:R_1IQUAVGM8CMTUs7,5,9.9994,0.001,0.33471,0.052754,0.25014,1.9944,3.0259,-1.4439,9.9997,8.2639
655,A1177:R_1LSZ0fYugR2CutH,1,1.2907,0.052801,0.20962,0.056139,0.94443,-0.17178,1.1142,0.54595,4.1155,9.9951
656,A1177:R_1LSZ0fYugR2CutH,2,2.5936,0.027252,0.24062,0.069015,0.87298,-0.34271,1.3027,0.41204,4.1197,9.574
657,A1177:R_1LSZ0fYugR2CutH,3,8.8952,0.0032686,0.28941,0.05,0.98916,-0.59143,1.0427,-0.074348,3.9446,8.2649
658,A1177:R_1LSZ0fYugR2CutH,4,8.7595,0.04862,0.34319,0.051574,0.46002,-1.0032,2.438,1.0786,7.7626,8.2956
659,A1177:R_1LSZ0fYugR2CutH,5,6.4075,0.0099205,0.24533,0.053557,0.63497,-1.5046,1.1451,-0.82548,5.1734,9.9999
660,A1183:R_1IRSUcwvzKWHeiK,1,1.5383,0.0010001,0.23841,0.056198,0.91923,0.87141,0.77124,0.168,4.2659,9.9085
661,A1183:R_1IRSUcwvzKWHeiK,2,1.4659,0.001026,0.25983,0.050701,0.94281,0.84455,0.55758,0.15774,3.9298,9.9742
662,A1183:R_1IRSUcwvzKWHeiK,3,1.2448,0.031985,0.1799,0.056566,0.99521,0.80231,0.73883,0.18738,3.7668,10
663,A1183:R_1IRSUcwvzKWHeiK,4,0.85613,0.0029952,0.1505,0.054968,0.92681,0.92291,0.64709,0.37816,3.5614,10
664,A1183:R_1IRSUcwvzKWHeiK,5,1.224,0.001028,0.21029,0.051215,0.95212,0.85319,0.56894,0.36237,3.4184,9.999
665,A1184:R_28HW4qAaDytUum4,1,4.9399,0.99975,0.53548,0.050002,1.2257,0.9009,1.5023,0.55083,5.5928,9.9946
666,A1184:R_28HW4qAaDytUum4,2,1.4522,1,0.50718,0.064318,1.2054,0.87572,1.7084,-6.8119,8.4628,10
667,A1184:R_28HW4qAaDytUum4,3,0.24715,0.029163,0.29716,0.074698,0.95692,0.65201,0.76285,-0.55084,4.1113,9.6792
668,A1184:R_28HW4qAaDytUum4,4,0.35114,0.0046166,0.36942,0.05,1.0045,0.78039,1.1259,-1.4922,5.3263,10
669,A1184:R_28HW4qAaDytUum4,5,10,0.96787,0.3119,0.065287,0.69274,1.0042,1.6463,-1.3843,7.4445,6.5937
670,A1186:R_25X9yP84u29qmjb,1,0.46673,0.75619,0.284,0.05,1.4407,-3.1143,1.2662,0.19988,4.3586,10
671,A1186:R_25X9yP84u29qmjb,2,0.1114,0.054284,0.2439,0.07115,1.4426,-2.4267,1.5059,0.10644,4.4797,10
672,A1186:R_25X9yP84u29qmjb,3,4.3988,0.96542,0.31822,0.097599,2.6331,-5.2395,1.4095,0.2176,5.6297,9.9927
673,A1186:R_25X9yP84u29qmjb,4,9.1877,0.98675,0.39217,0.050807,1.23,-2.5145,1.9457,-0.23688,9.4968,9.9715
674,A1186:R_25X9yP84u29qmjb,5,0.12403,0.99952,0.40507,0.099643,1.4512,-3.2359,1.7707,0.67491,4.827,9.9022
675,A1189:R_2Pbwv5ODYaLw4cM,1,1.9341,0.0012409,0.29963,0.05,0.89869,1.0933,0.87559,-0.18713,4.4208,10
676,A1189:R_2Pbwv5ODYaLw4cM,2,3.4742,0.0010073,0.37516,0.051377,1.2333,1.363,0.70972,-0.49702,4.4474,9.9583
677,A1189:R_2Pbwv5ODYaLw4cM,3,9.7985,0.0010133,2.3042e-05,0.051207,0.25016,1.107,1.3554,-0.13437,4.0564,9.9692
678,A1189:R_2Pbwv5ODYaLw4cM,4,5.3605,0.0051206,0.47737,0.050001,1.5477,1.1517,1.1389,-1.3024,5.4475,8.7479
679,A1189:R_2Pbwv5ODYaLw4cM,5,5.4873,0.0010016,0.23785,0.05184,0.28879,1.0934,0.75337,-0.79849,4.6269,7.6935
680,A1190:R_vuhZhSRa1lAUfNT,1,1.4178,0.0025445,0.22881,0.05001,1.1108,0.67191,0.77384,0.74928,3.3296,9.854
681,A1190:R_vuhZhSRa1lAUfNT,2,0.16943,0.015046,0.26255,0.050443,0.83859,0.5489,0.95931,0.6741,3.9991,10
682,A1190:R_vuhZhSRa1lAUfNT,3,0.55389,0.043733,0.31513,0.050002,0.9437,0.52258,0.91642,0.45665,4.0828,10
683,A1190:R_vuhZhSRa1lAUfNT,4,0.67744,0.010507,0.18462,0.071937,0.79357,0.63917,0.80713,0.41344,3.7622,9.4244
684,A1190:R_vuhZhSRa1lAUfNT,5,1.4028,0.020548,0.33236,0.053017,1.1238,0.71964,1.0875,0.66825,4.3744,9.9996
685,A1195:R_3RjyrEiTIWDXA2x,1,6.3483,0.0012608,0.67343,0.050226,1.0864,1.0191,1.6292,-2.0255,7.2391,9.6086
686,A1195:R_3RjyrEiTIWDXA2x,2,4.1714,0.0025926,0.26915,0.078392,0.8663,0.82285,0.75331,-0.36244,4.5471,9.898
687,A1195:R_3RjyrEiTIWDXA2x,3,1.9416,0.010082,0.24512,0.050039,0.4697,0.83967,0.73732,-0.87746,3.5356,9.997
688,A1195:R_3RjyrEiTIWDXA2x,4,1.8446,0.027931,0.33161,0.10813,0.89119,1.0495,0.60265,-0.92047,4.975,9.9718
689,A1195:R_3RjyrEiTIWDXA2x,5,5.5373,0.0015623,0.37632,0.050164,0.67413,0.94447,0.51676,-1.7666,4.7589,9.9404
690,A1198:R_2rnZByl3Wr3snSB,1,1.0408,0.0011736,0.17835,0.073658,0.50534,0.76884,2.0459,1.6635,4.1297,9.9728
691,A1198:R_2rnZByl3Wr3snSB,2,1.6632,0.001,0.14606,0.060872,0.47363,0.60791,1.969,1.5784,4.8193,10
692,A1198:R_2rnZByl3Wr3snSB,3,4.2876,0.0010562,0.22964,0.050002,0.83931,0.86484,1.3768,1.1678,3.1915,6.6428
693,A1198:R_2rnZByl3Wr3snSB,4,2.3784,0.0010042,0.053864,0.05,0.62547,0.75775,1.4523,1.2708,3.5635,10
694,A1198:R_2rnZByl3Wr3snSB,5,1.5999,0.0024527,0.25488,0.057804,0.42603,0.94238,1.2891,0.55664,4.248,9.8096
695,A1203:R_3iUSiDuaITYn9xH,1,9.874,0.0033078,0.51522,0.050985,1.0941,1.44,0.044659,1.2462,4.5144,9.0307
696,A1203:R_3iUSiDuaITYn9xH,2,6.3509,0.0015343,0.38491,0.05,0.5408,1.0719,1.0388,1.2432,3.9956,10
697,A1203:R_3iUSiDuaITYn9xH,3,2.4091,0.0010201,0.40638,0.068727,1.1661,1.195,0.30984,0.80063,3.7251,9.9923
698,A1203:R_3iUSiDuaITYn9xH,4,6.834,0.001017,0.40834,0.05,0.86441,0.98363,0.27864,1.2996,3.0674,9.9808
699,A1203:R_3iUSiDuaITYn9xH,5,9.9128,0.0013679,0.57665,0.10971,0.82054,1.4,0.41074,-0.53908,6.7182,9.6743
700,A1218:R_27TjX2Y40PFXng2,1,5.4811,0.0013527,0.45685,0.050003,1.2699,0.87473,1.2749,-0.085302,3.5959,6.5756
701,A1218:R_27TjX2Y40PFXng2,2,3.5708,0.0010001,0.3773,0.05,1.0083,1.1725,0.92025,0.3505,5.0615,9.9946
702,A1218:R_27TjX2Y40PFXng2,3,4.699,0.0016575,0.31528,0.061945,1.4017,1.131,0.99967,0.10144,3.9613,9.608
703,A1218:R_27TjX2Y40PFXng2,4,1.9737,0.001,0.29708,0.052025,0.73121,0.85232,0.70331,0.47899,3.7063,10
704,A1218:R_27TjX2Y40PFXng2,5,4.7696,0.0033924,0.31949,0.052867,0.79697,1.1768,0.86804,0.60561,5.6314,9.9663
705,A121:R_3j2tErwVrBPXWAH,1,1.1971,0.0010357,0.23867,0.050244,0.88422,0.74308,0.9875,0.51699,3.8905,9.9115
706,A121:R_3j2tErwVrBPXWAH,2,1.3603,0.0010075,0.21691,0.05,1.1598,0.88136,0.94934,0.23462,3.2668,10
707,A121:R_3j2tErwVrBPXWAH,3,1.9989,0.019989,0.19995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
708,A121:R_3j2tErwVrBPXWAH,4,0.97787,0.011832,0.23541,0.053654,0.94392,0.96917,0.84229,0.41829,3.4585,9.5796
709,A121:R_3j2tErwVrBPXWAH,5,2.6306,0.0010085,0.21374,0.054819,0.81996,0.94278,0.88569,0.51708,3.1745,9.0254
710,A130:R_zUdkqlxVsz3sXcJ,1,1.7204,0.0010411,0.15123,0.050197,0.75391,1.3628,0.76129,-0.03163,4.1761,9.9953
711,A130:R_zUdkqlxVsz3sXcJ,2,9.8159,0.0010787,0.29158,0.051507,0.75204,1.5736,1.4805,1.0553,5.5582,9.8903
712,A130:R_zUdkqlxVsz3sXcJ,3,0.58234,0.0043216,0.25454,0.052898,0.69174,1.2694,0.81099,0.36982,4.0038,9.9999
713,A130:R_zUdkqlxVsz3sXcJ,4,8.6626,0.0011954,0.19063,0.050002,0.2567,1.2155,1.4558,0.34837,4.4203,6.7062
714,A130:R_zUdkqlxVsz3sXcJ,5,1.848,0.0015191,0.20973,0.05214,0.75755,1.2643,0.85042,0.47079,4.3667,9.9467
715,A137:R_1BVGDFLE0MAoBT7,1,1.1483,0.0010014,0.15427,0.050866,0.65467,0.50697,0.97739,0.32083,2.9648,9.9997
716,A137:R_1BVGDFLE0MAoBT7,2,0.44232,0.0010024,0.12537,0.050006,0.65223,0.69823,0.9204,0.30848,3.0089,9.9992
717,A137:R_1BVGDFLE0MAoBT7,3,1.9391,0.0014079,0.29834,0.050682,0.89065,0.70347,1.3752,0.15461,4.4228,9.8421
718,A137:R_1BVGDFLE0MAoBT7,4,1.5808,0.014066,0.28699,0.052188,0.95529,0.67087,1.1397,0.339,3.4375,9.9901
719,A137:R_1BVGDFLE0MAoBT7,5,1.9989,0.63209,0.19995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
720,A139:R_2PASwn39sTwAjf7,1,0.71224,0.086732,0.23383,0.055006,0.70907,0.48086,0.67837,0.96477,2.9803,9.9905
721,A139:R_2PASwn39sTwAjf7,2,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
722,A139:R_2PASwn39sTwAjf7,3,2.752,0.001,0.26485,0.05878,0.89849,0.1806,0.68445,1.5402,3.8793,9.9892
723,A139:R_2PASwn39sTwAjf7,4,5.3927,0.0064552,0.38269,0.052071,1.2958,0.52959,0.52822,0.88397,4.4411,9.999
724,A139:R_2PASwn39sTwAjf7,5,1.7029,0.025879,0.21349,0.052849,0.98417,0.44525,0.87723,1.1883,3.5737,9.3726
725,A157:R_2S7zh1YCdNMj6yh,1,3.9147,0.0010008,0.48894,0.1148,0.72061,0.42566,1.8132,1.4492,4.325,9.6741
726,A157:R_2S7zh1YCdNMj6yh,2,8.7695,0.0010019,0.78193,0.052357,1.6016,0.66204,1.3695,0.55427,5.7108,8.9891
727,A157:R_2S7zh1YCdNMj6yh,3,6.4325,0.0010617,0.69995,0.050067,0.85576,0.76814,0.52867,0.83368,6.1077,5.907
728,A157:R_2S7zh1YCdNMj6yh,4,2.7766,0.0035594,0.65568,0.050037,0.51257,0.54122,2.2857,1.0898,9.8094,9.9957
729,A157:R_2S7zh1YCdNMj6yh,5,4.6071,0.04031,0.29181,0.056648,0.58838,0.39054,0.8862,0.15395,5.7191,8.2905
730,A160:R_2BhfLUXYvGnrPGY,1,1.4559,0.00731,0.24468,0.052429,0.86914,1.2798,0.6097,0.01739,4.0193,10
731,A160:R_2BhfLUXYvGnrPGY,2,1.6117,0.0012573,0.37101,0.050064,1.2006,1.546,0.8261,0.31595,4.3471,9.9588
732,A160:R_2BhfLUXYvGnrPGY,3,0.32423,0.062843,0.45233,0.05,0.76026,1.4205,1.1155,0.097256,5.982,9.9792
733,A160:R_2BhfLUXYvGnrPGY,4,9.9254,0.99991,0.49133,0.050264,0.45191,1.3444,1.7494,0.81168,9.5396,3.7469
734,A160:R_2BhfLUXYvGnrPGY,5,1.7772,0.0039778,0.32985,0.050048,0.96962,1.4883,0.83121,0.0084391,4.505,10
735,A162:R_W6S2JhASxlVGYrn,1,6.9291,0.0017142,0.43557,0.05857,0.58001,0.88177,0.90895,1.8681,5.5282,9.7187
736,A162:R_W6S2JhASxlVGYrn,2,6.8809,0.001,0.48606,0.05,0.25526,0.78026,1.2457,1.0731,6.1682,3.2368
737,A162:R_W6S2JhASxlVGYrn,3,6.785,0.0037936,0.38246,0.051803,0.70803,0.94057,0.61842,1.1487,4.665,9.993
738,A162:R_W6S2JhASxlVGYrn,4,2.7698,0.0010109,0.10389,0.050013,0.47552,0.6517,0.88086,1.1903,3.0768,9.4482
739,A162:R_W6S2JhASxlVGYrn,5,9.516,0.0013157,0.45042,0.050371,0.78537,0.91374,0.8998,2.2208,5.3254,8.2775
740,A197:R_24FNrEzIsOLhu9P,1,8.3911,0.0022391,0.58693,0.051463,1.8428,1.0785,0.30253,0.97117,3.3215,7.435
741,A197:R_24FNrEzIsOLhu9P,2,9.9984,0.0010005,0.52435,0.050014,0.90453,0.78813,0.92441,1.2014,3.7505,9.998
742,A197:R_24FNrEzIsOLhu9P,3,9.7919,0.0010036,0.65384,0.051924,1.332,1.0397,0.51495,1.5827,4.0986,8.4755
743,A197:R_24FNrEzIsOLhu9P,4,5.1211,0.0010022,0.39179,0.059078,0.8451,0.79471,0.83988,1.2745,4.7737,7.7772
744,A197:R_24FNrEzIsOLhu9P,5,1.9989,0.019989,0.44995,0.05,1.2002,0.80078,1.001,0.40039,3.501,10
745,A206:R_20NeIyNUzFyrwec,1,0.4543,0.0012406,0.16957,0.051946,0.62903,0.40512,1.4272,0.80194,4.745,9.9944
746,A206:R_20NeIyNUzFyrwec,2,1.1392,0.0010307,0.10188,0.052632,0.75807,0.23386,1.1451,0.20827,3.4698,9.8718
747,A206:R_20NeIyNUzFyrwec,3,0.58669,0.020562,0.25762,0.053027,0.72087,0.38889,1.3538,0.24675,4.3631,9.9638
748,A206:R_20NeIyNUzFyrwec,4,0.90974,0.020389,0.19481,0.050193,0.71823,0.5402,1.5334,0.49806,5.1052,9.985
749,A206:R_20NeIyNUzFyrwec,5,1.6647,0.001025,0.21289,0.050508,0.82723,0.0084528,1.7851,0.63717,4.6677,9.8886
750,A217:R_2OJ7PZqh9U4UvDS,1,1.4599,0.0010992,0.35841,0.050193,0.99134,0.87996,0.67368,0.60784,3.5101,8.672
751,A217:R_2OJ7PZqh9U4UvDS,2,5.6082,0.0085266,0.47653,0.05,0.62189,0.95861,1.1518,1.2614,5.8561,9.8882
752,A217:R_2OJ7PZqh9U4UvDS,3,3.1614,0.01842,0.44886,0.060329,1.2185,1.1195,0.5962,0.30645,3.8763,9.0326
753,A217:R_2OJ7PZqh9U4UvDS,4,2.8116,0.0010024,0.40996,0.051964,1.376,1.1213,0.22804,0.014083,2.8278,9.1774
