subject,fold,1,2,3,4,5,6,7,8,9,10,feature drop rate,heuristic quality,planning depth,elo
183:R_2uPQbPniskmS0Ep,1,0.1908,0.063081,0.44852,0.050004,1.1374,0.47062,1.335,-0.38898,4.2696,9.9892,0.44852,0.4709647408001745,4.14223,198
183:R_2uPQbPniskmS0Ep,2,35.93,0.95985,0.4969,0.051077,1.0390000000000001,0.82452,1.6315,-1.8916,7.0163,8.2902,0.4969,0.4336957109725012,0.00102152,198
183:R_2uPQbPniskmS0Ep,3,0.12093,1.0,0.37204,0.050569,0.9472799999999999,0.41443,1.1963,0.25818,4.2773,10.0,0.37204,0.5567863129415266,0.0,198
183:R_2uPQbPniskmS0Ep,4,1142.6,0.9891399999999999,0.51846,0.051879999999999996,0.9823299999999999,0.31706999999999996,1.9240000000000002,-1.7381,7.4051,8.5566,0.51846,0.4525844450888177,0.000310106,198
183:R_2uPQbPniskmS0Ep,5,43.106,0.99966,0.45536000000000004,0.050047,0.8832200000000001,0.15111,1.9333,-0.9493799999999999,7.7294,2.4183,0.45536000000000004,0.5142516074469864,0.0,198
187:R_3oHOHstFKN4HiLA,1,29.691,0.67662,0.064421,0.05,0.73205,-1.1873,1.5116,0.3643,8.6534,6.6708,0.064421,0.5286958734452432,0.033382,66
187:R_3oHOHstFKN4HiLA,2,1.0991,0.099406,0.17268,0.05,0.8473700000000001,-0.25135,1.0905,0.12012,4.3212,9.8959,0.17268,0.5620567476374794,1.75372,66
187:R_3oHOHstFKN4HiLA,3,1.2003,0.052551,0.25968,0.053334000000000006,1.0179,-0.63525,1.1623,0.031160000000000004,4.1929,9.4661,0.25968,0.4722949175647358,2.40826,66
187:R_3oHOHstFKN4HiLA,4,1.1448,0.004493,0.11665999999999999,0.050227,1.0006,-0.31218,0.9726100000000001,0.20412,3.7087,9.9603,0.11665999999999999,0.5223863875023698,4.79962,66
187:R_3oHOHstFKN4HiLA,5,0.85861,0.10952,0.25164000000000003,0.05,1.0304,-0.31833,1.0404,0.25445999999999996,4.4288,9.9965,0.25164000000000003,0.5248830885307887,1.90814,66
192:R_1LeQOpZ9pat1k7D,1,2.1335,0.0032451,0.38354,0.053610000000000005,0.52637,0.61523,0.9277299999999999,0.8300799999999999,4.6045,10.0,0.38354,0.6552078711833245,5.52129,141
192:R_1LeQOpZ9pat1k7D,2,4.9645,0.0028504000000000003,0.44151,0.059498,1.1508,0.6715399999999999,0.61447,0.36949,4.6039,9.3318,0.44151,0.5247673837326124,4.36468,141
192:R_1LeQOpZ9pat1k7D,3,20.408,0.0063005000000000005,0.50371,0.052485000000000004,0.93679,0.6138100000000001,0.79569,0.12194,4.6324,8.7331,0.50371,0.5564524262070114,2.86301,141
192:R_1LeQOpZ9pat1k7D,4,6.4439,0.011224,0.45114,0.052653,1.2658,1.2118,0.44193999999999994,0.5936,6.0346,10.0,0.45114,0.48665323128685434,2.62734,141
192:R_1LeQOpZ9pat1k7D,5,86.602,0.010731999999999998,0.32209,0.054301999999999996,1.0273,0.6503,0.6943199999999999,0.061279999999999994,8.46,9.9481,0.32209,0.5353202559925985,2.11164,141
194:R_24rdiskqYQc7BsO,1,500.47,0.9984,0.54886,0.055643,2.467,0.5200600000000001,0.78055,0.13339,9.9973,8.8479,0.54886,0.37698061679339834,5.47246e-05,144
194:R_24rdiskqYQc7BsO,2,0.37959,0.015018,0.38381,0.05,1.89,1.0221,0.49058,0.38205,3.6710000000000003,9.9999,0.38381,0.4006171512921689,3.70188,144
194:R_24rdiskqYQc7BsO,3,1.8742,0.57163,0.32929,0.050105000000000004,1.2033,0.9071,0.62031,0.31142,5.4598,10.0,0.32929,0.5073143245816768,0.188617,144
194:R_24rdiskqYQc7BsO,4,0.45364,0.17555,0.26385,0.05,1.5653,0.54784,0.63907,0.14271,4.9221,10.0,0.26385,0.45821788131429303,1.67198,144
194:R_24rdiskqYQc7BsO,5,0.41953,0.11617000000000001,0.3233,0.050258,1.7101,0.59217,0.62549,0.30073,4.3654,9.9625,0.3233,0.43706370851593235,2.12085,144
196:R_0voL9dLPRpILrS9,1,3.7408,0.01401,0.30109,0.18133,0.72715,0.72514,0.48985,-0.14204,6.096,9.895,0.30109,0.5630642809641312,2.3305,-178
196:R_0voL9dLPRpILrS9,2,3.0609,0.0054871,0.30504000000000003,0.13928,0.29722,0.6686300000000001,0.11107,0.30130999999999997,5.3999,9.7711,0.30504000000000003,0.576729771675475,3.65157,-178
196:R_0voL9dLPRpILrS9,3,3.5660000000000003,0.01712,0.28352,0.050417000000000003,0.69022,0.6297699999999999,0.15282,0.093431,2.5180000000000002,9.9358,0.28352,0.505012924459677,1.79774,-178
196:R_0voL9dLPRpILrS9,4,2.2058,0.008317299999999998,0.44422,0.063955,0.46708999999999995,0.7059,0.77877,0.6532100000000001,3.7322,9.997,0.44422,0.6064145186467166,3.6017,-178
196:R_0voL9dLPRpILrS9,5,2.406,0.026801,0.30069,0.057429999999999995,0.4123,0.85096,0.80319,0.58943,3.5322,9.6218,0.30069,0.553982432250148,2.09382,-178
197:R_bqny5leXGykyp0t,1,2.638,0.0052028,0.16899,0.25432,1.1192,0.084176,0.93789,-0.23460999999999999,2.7851,2.969,0.16899,0.47032409148846543,3.55361,-180
197:R_bqny5leXGykyp0t,2,2.4968,0.99977,0.46896000000000004,0.14967,0.2502,0.089797,4.632,1.9284,8.9807,8.9521,0.46896000000000004,0.5360443636520558,3.6483e-05,-180
197:R_bqny5leXGykyp0t,3,5.5718,0.0054504,0.32311999999999996,0.17661,1.6679,-0.2407,1.1127,-0.37451,3.1309,1.626,0.32311999999999996,0.3618277937742742,3.27888,-180
197:R_bqny5leXGykyp0t,4,4.3539,0.9687399999999999,0.5743,0.15995,0.25005,0.33259,3.6769,0.21468,5.672000000000001,1.5907,0.5743,0.46670303604542923,0.00853703,-180
197:R_bqny5leXGykyp0t,5,4.285,1.0,0.6245,0.18845,0.25001999999999996,0.58594,5.3311,-9.383,9.9438,5.8682,0.6245,0.23930923783922328,0.0,-180
199:R_D1Afhly6eOCY66B,1,0.71917,0.037122,0.17112,0.050677,0.7845300000000001,0.2214,1.0318,0.6544399999999999,3.2413,9.6956,0.17112,0.6163195630130711,3.26514,222
199:R_D1Afhly6eOCY66B,2,1.8206,0.06990700000000001,0.16238,0.051822,0.7503,-0.068141,1.6145,0.93553,4.4213,9.9859,0.16238,0.6083219470411995,1.6025,222
199:R_D1Afhly6eOCY66B,3,26.066999999999997,0.0010019,0.06487799999999999,0.052532,0.25038,-0.040797,2.0778,-0.0718,5.3229,-1.605,0.06487799999999999,0.5295236502197795,9.43003,222
199:R_D1Afhly6eOCY66B,4,0.61188,0.025476,0.31606,0.05,0.62748,0.059551,2.1875,0.49532,5.5602,9.9773,0.31606,0.5989694685510556,6.59221,222
199:R_D1Afhly6eOCY66B,5,7.6933,0.001183,0.32853000000000004,0.051736000000000004,0.63518,-0.37763,1.6494,0.31567,5.3169,9.9644,0.32853000000000004,0.5961902097687831,6.80542,222
200:R_1NCzjmN3Hl5r3HF,1,5.1504,0.018567,0.41376999999999997,0.073062,1.0376,1.0729,1.0139,-0.14575,4.0216,9.5137,0.41376999999999997,0.4776915417401162,1.62986,58
200:R_1NCzjmN3Hl5r3HF,2,10.422,0.017763,0.49913,0.06493600000000001,1.0264,0.63273,0.9353299999999999,-2.1938,5.0651,9.9636,0.49913,0.3740911893371682,1.60633,58
200:R_1NCzjmN3Hl5r3HF,3,2.5118,0.0010183,0.42573999999999995,0.050151999999999995,0.55496,0.36751,0.73034,-0.17767,4.1648,9.83,0.42573999999999995,0.6036876986822597,6.72583,58
200:R_1NCzjmN3Hl5r3HF,4,2.5222,0.0096945,0.40986999999999996,0.050998,0.64607,0.45557,0.85319,0.20734,3.6298,9.341000000000001,0.40986999999999996,0.6127671458542034,3.04801,58
200:R_1NCzjmN3Hl5r3HF,5,3.6987,0.0021805999999999996,0.4288,0.05,0.78574,0.40142,1.0829,-0.26571,3.0825,9.3158,0.4288,0.5166261608326184,4.8541,58
201:R_3kzZPXnjFGbpt30,1,2.0092,0.0060209,0.24143,0.078914,0.8838799999999999,0.35759,0.8557299999999999,0.69023,3.8324,9.0473,0.24143,0.6046421457280643,4.19542,115
201:R_3kzZPXnjFGbpt30,2,1.8772,0.0052597,0.20944000000000002,0.050261,0.91245,0.54409,0.70711,0.43133,3.842,9.559,0.20944000000000002,0.5772546724467215,4.56131,115
